,date,tic,open,high,low,close,volume,day,macd,boll_ub,boll_lb,rsi_30,cci_30,dx_30,close_30_sma,close_60_sma,vix,turbulence
388,2023-07-21,amzn,131.33999633789062,131.3699951171875,128.4199981689453,130.0,133265000.0,4.0,2.2943292939375795,135.33080848843167,125.597191389498,57.43040132813018,25.315803700925994,8.991078113384148,128.99899978637694,121.21750030517578,13.600000381469727,0.8879413753257956
388,2023-07-21,ibm,138.2100067138672,139.77999877929688,137.75999450683594,134.59188842773438,5858600.0,4.0,1.3063112838551376,133.82792401081466,125.28036685222244,61.28101727604233,152.85888575938404,47.82119637360637,130.2075393676758,126.10532786051432,13.600000381469727,0.8879413753257956
388,2023-07-21,msft,349.1499938964844,350.29998779296875,339.8299865722656,341.7169189453125,69368900.0,4.0,5.090383353811717,353.3889772591677,323.00715921544173,57.345723848419084,69.06300012490213,20.389111888932284,336.70636291503905,325.37014923095705,13.600000381469727,0.8879413753257956
389,2023-07-24,aapl,193.41000366210938,194.91000366210938,192.25,191.99180603027344,45377800.0,0.0,2.7161760915096806,195.20973951174412,185.36236894772853,63.18689147250207,89.11895940589875,40.087850434822904,188.13504740397136,180.58285827636718,13.90999984741211,0.5902312069852867
389,2023-07-24,amzn,130.30999755859375,131.66000366210938,128.35000610351562,128.8000030517578,45591100.0,0.0,1.9236783275752316,135.3359758084448,125.53902419155521,56.10398637629433,11.769871051161159,10.119687070879664,129.1506665547689,121.61450030008952,13.90999984741211,0.5902312069852867
389,2023-07-24,ibm,139.35000610351562,140.1199951171875,138.77999877929688,135.17311096191406,3475200.0,0.0,1.5342961426122486,134.54199060614937,125.54566045586238,62.01072567797946,155.06180790582147,49.038412334548795,130.37318725585936,126.35368690490722,13.90999984741211,0.5902312069852867
389,2023-07-24,msft,345.8500061035156,346.9200134277344,342.30999755859375,343.0489196777344,26678100.0,0.0,4.7511019309797575,353.8327024245474,323.5664095139292,57.81558747864713,64.45181592149002,20.389111888932284,337.36407775878905,326.20487213134766,13.90999984741211,0.5902312069852867
390,2023-07-25,aapl,193.3300018310547,194.44000244140625,192.9199981689453,192.8583984375,37283200.0,1.0,2.6522838427015074,194.93979211583704,186.4640302108231,63.95572125876553,91.37330651252313,40.08785043482291,188.55538736979167,181.0052340189616,13.859999656677246,1.2771544132956991
390,2023-07-25,amzn,129.30999755859375,129.5800018310547,128.52999877929688,129.1300048828125,39236700.0,1.0,1.6376849435569625,135.24850713661309,125.8064931685627,56.39052153273859,-9.340684514592668,10.119687070879673,129.34066670735677,121.93633371988932,13.859999656677246,1.2771544132956991
390,2023-07-25,ibm,139.4199981689453,140.42999267578125,139.0399932861328,135.9384002685547,3770800.0,1.0,1.7564806217395414,135.48754543725767,125.470972018797,62.96151667570709,150.7086347597879,50.171335606523556,130.53560689290364,126.59696133931477,13.859999656677246,1.2771544132956991
390,2023-07-25,msft,347.1099853515625,351.8900146484375,345.07000732421875,348.8838806152344,41637700.0,1.0,4.896606510031859,354.4750448138874,325.1487009136516,59.82127006556193,108.79823897833643,26.397682172830873,338.16559549967445,326.98046112060547,13.859999656677246,1.2771544132956991
391,2023-07-26,aapl,193.6699981689453,195.63999938964844,193.32000732421875,193.7349395751953,47471900.0,2.0,2.6419238656713446,195.15249822199485,186.89279291570045,64.72654727170702,103.09534037472295,44.156934832394576,188.91098378499348,181.42116470336913,13.1899995803833,10.171324356558909
391,2023-07-26,amzn,126.51000213623047,129.0800018310547,126.11000061035156,128.14999389648438,53910100.0,2.0,1.3167754620855874,135.28063115303453,125.67136927421157,55.281924183239404,-55.19305175235645,1.5247440529130087,129.39333318074543,122.31466700236003,13.1899995803833,10.171324356558909
391,2023-07-26,ibm,140.44000244140625,141.25,139.8800048828125,136.65525817871094,4046400.0,2.0,1.9677251538119833,136.49361374969547,125.31058546905454,63.8385194366775,157.49035255011557,53.11835851368464,130.68575642903645,126.86110305786133,13.1899995803833,10.171324356558909
391,2023-07-26,msft,341.44000244140625,344.6700134277344,333.1099853515625,335.75274658203125,58383700.0,2.0,3.9073061689193196,354.37006770888087,325.5717657872129,53.85968746292601,-22.938391335554932,5.847389696735716,338.36174926757815,327.4970275878906,13.1899995803833,10.171324356558909
392,2023-07-27,aapl,196.02000427246094,197.1999969482422,192.5500030517578,192.4599609375,47460200.0,3.0,2.501991982476369,195.21938845874192,187.22134030102373,62.70863972388351,94.96026752224549,48.97296909452548,189.24001719156902,181.81733779907228,14.40999984741211,4.845446535613982
392,2023-07-27,amzn,131.0,132.6300048828125,127.79000091552734,128.25,52610700.0,3.0,1.0583223613604105,135.3034249923925,125.5695761062403,55.37453661385427,0.6866306570266539,12.915415070688343,129.44633305867512,122.75133361816407,14.40999984741211,4.845446535613982
392,2023-07-27,ibm,142.3000030517578,143.3800048828125,141.89999389648438,138.49578857421875,6331600.0,3.0,2.2576288483387543,137.7631761683573,125.12694300278531,65.97815031331137,190.1754163447041,59.73134915260444,130.8591547648112,127.16101735432943,14.40999984741211,4.845446535613982
392,2023-07-27,msft,340.4800109863281,341.3299865722656,329.04998779296875,328.744873046875,39635300.0,3.0,2.528652956765484,354.73895923455694,324.69293773809926,51.050913855230924,-81.89603342070967,0.04947890484850712,338.2434600830078,327.9248987833659,14.40999984741211,4.845446535613982
393,2023-07-28,aapl,194.6699981689453,196.6300048828125,194.13999938964844,195.05970764160156,48291400.0,4.0,2.571233212978683,195.7144605765425,187.34781511925829,65.00964968779058,115.937887054758,48.97296909452547,189.63445994059245,182.2742472330729,13.329999923706055,1.6308334045714523
393,2023-07-28,amzn,129.69000244140625,133.00999450683594,129.3300018310547,132.2100067138672,46317400.0,4.0,1.1596679335638953,135.42684098511378,125.87716063231788,58.864313016791336,63.4395892298215,14.309974590816237,129.63933334350585,123.22766710917155,13.329999923706055,1.6308334045714523
393,2023-07-28,ibm,143.44000244140625,143.9499969482422,142.85000610351562,138.9607696533203,6686400.0,4.0,2.496125916191602,139.00011837440266,124.79961535972821,66.49623623917263,185.80685214228288,61.29318173595561,131.06096852620442,127.48349418640137,13.329999923706055,1.6308334045714523
393,2023-07-28,msft,333.6700134277344,340.010009765625,333.1700134277344,336.3491516113281,28484900.0,4.0,2.0263041095727203,354.66625595241123,325.095655058331,53.75789670890964,-39.71664906879857,0.04947890484850539,338.277587890625,328.4819880167643,13.329999923706055,1.6308334045714523
394,2023-07-31,aapl,196.05999755859375,196.49000549316406,195.25999450683594,195.67726135253906,38824100.0,0.0,2.6454437811908917,196.17833014541927,187.1309685606354,65.53227429995772,120.54738572250392,48.97296909452548,189.98109130859376,182.75951919555663,13.630000114440918,1.39610493753207
394,2023-07-31,amzn,133.1999969482422,133.8699951171875,132.3800048828125,133.67999267578125,41901500.0,0.0,1.343117983578992,135.7773737199903,125.8586271039843,60.063603159260396,116.30075385546658,17.50599025843819,129.85833307902018,123.72816696166993,13.630000114440918,1.39610493753207
394,2023-07-31,ibm,143.80999755859375,144.60000610351562,143.52999877929688,139.6678924560547,6138100.0,0.0,2.7109453705258773,140.21002282997554,124.59425649741704,67.28009660149553,181.2508307096587,63.0406376539694,131.2476048787435,127.84499320983886,13.630000114440918,1.39610493753207
394,2023-07-31,msft,336.9200134277344,337.70001220703125,333.3599853515625,333.913818359375,25446000.0,0.0,1.415362569769286,354.66737290287676,324.6352973852091,52.79068432997157,-55.59117051002517,0.04947890484849995,337.87401224772134,329.0151840209961,13.630000114440918,1.39610493753207
395,2023-08-01,aapl,196.24000549316406,196.72999572753906,195.27999877929688,194.84056091308594,35175100.0,1.0,2.6066931225837493,196.55456781827004,187.0684897378823,64.18852733075326,110.06913717080437,49.786735054880374,190.33602294921874,183.25836613972982,13.930000305175781,1.0128538997404892
395,2023-08-01,amzn,133.5500030517578,133.69000244140625,131.6199951171875,131.69000244140625,42098500.0,1.0,1.3127948076739813,135.8571257098666,125.92587523617833,57.70747663462021,76.0700280380219,13.50668835165569,130.06499989827475,124.18966700236003,13.930000305175781,1.0128538997404892
395,2023-08-01,ibm,144.25,144.47999572753906,142.1699981689453,138.84451293945312,4797700.0,1.0,2.7826745499987737,141.05474938127585,124.68529959943706,65.4359725128489,150.89453001624761,48.0878705439945,131.4365025838216,128.20678583780924,13.930000305175781,1.0128538997404892
395,2023-08-01,msft,335.19000244140625,338.5400085449219,333.70001220703125,334.331298828125,18311900.0,1.0,0.953878465495734,354.68755171608547,324.4511049001255,52.94083415246502,-46.283720569886626,1.3395998809250056,337.6755391438802,329.53864237467445,13.930000305175781,1.0128538997404892
396,2023-08-02,aapl,195.0399932861328,195.17999267578125,191.85000610351562,191.82247924804688,50389300.0,2.0,2.3058683640983304,196.58116841789732,187.16639627936829,59.62622736892795,44.69593056828546,20.441440104357138,190.58736368815104,183.57793299357095,16.09000015258789,3.0821100293771204
396,2023-08-02,amzn,130.14999389648438,130.22999572753906,126.81999969482422,128.2100067138672,51027600.0,2.0,0.9964702123016878,135.88854240199157,125.67745872715881,53.88367415471228,-66.43794454086226,7.701523873128857,130.14600016276043,124.565500386556,16.09000015258789,3.0821100293771204
396,2023-08-02,ibm,142.77999877929688,144.3000030517578,142.30999755859375,139.65823364257812,4957400.0,2.0,2.8720734270430626,141.9550212522389,124.74695247212634,66.37813096877757,138.3261903436786,48.087870543994505,131.70160471598308,128.56493810017903,16.09000015258789,3.0821100293771204
396,2023-08-02,msft,333.6300048828125,333.6300048828125,326.3599853515625,325.5440979003906,27761300.0,2.0,-0.11952685790532769,355.35881357033077,322.721203519513,49.51200915800982,-126.9039227449789,10.294079884592943,337.3259735107422,329.82902475992836,16.09000015258789,3.0821100293771204
397,2023-08-03,aapl,191.57000732421875,192.3699951171875,190.69000244140625,190.41802978515625,61235200.0,3.0,1.9318658940104854,196.5811481828286,187.10266834549174,57.65357282970421,-5.503707682437574,12.475227918418897,190.82675120035807,183.87525278727213,15.920000076293945,0.7892654374942001
397,2023-08-03,amzn,127.4800033569336,129.83999633789062,126.41000366210938,128.91000366210938,88585200.0,3.0,0.7931219786099462,135.86677792798622,125.75422350633994,54.51088213263576,-74.97392365639983,9.249744997366639,130.28200022379556,124.95016708374024,15.920000076293945,0.7892654374942001
397,2023-08-03,ibm,143.77999877929688,145.22000122070312,143.30999755859375,139.92945861816406,3951900.0,3.0,2.9310212811610654,142.64535588358626,125.24715586568128,66.69119718329256,134.17123756900503,51.524430132757026,132.0490463256836,128.93159294128418,15.920000076293945,0.7892654374942001
397,2023-08-03,msft,326.0,329.8800048828125,325.95001220703125,324.7091064453125,18253700.0,3.0,-1.0257608101727556,355.84419797197614,320.78354555829725,49.198778981625296,-140.1854273487765,10.904760138091122,337.09734802246095,330.13855234781903,15.920000076293945,0.7892654374942001
398,2023-08-04,aapl,185.52000427246094,187.3800048828125,181.9199981689453,181.27415466308594,115799700.0,4.0,0.8874025143291249,198.0734393502669,184.7447979544206,47.14790765497881,-203.1833498476811,26.70426290167216,190.66040852864583,184.04885508219402,17.100000381469727,51.10921574611287
398,2023-08-04,amzn,141.05999755859375,143.6300048828125,139.32000732421875,139.57000732421875,152938700.0,4.0,1.4751357972976393,137.66293690750177,124.93706538131657,62.53758382465989,313.20222969097574,31.85081276442659,130.59600067138672,125.49933382670085,17.100000381469727,51.10921574611287
398,2023-08-04,ibm,145.08999633789062,146.08999633789062,143.99000549316406,139.72604370117188,4223100.0,4.0,2.9275767144431484,143.11826285280702,125.95219460568907,66.21286116889038,127.48947794352064,54.564895848674766,132.4710792541504,129.30406023661297,17.100000381469727,51.10921574611287
398,2023-08-04,msft,331.8800048828125,335.1400146484375,327.239990234375,325.8224182128906,23727700.0,4.0,-1.6352723889210097,356.20774698277665,319.4816329000359,49.6382315852372,-103.12806489010234,1.4342727658091823,336.702055867513,330.49391123453773,17.100000381469727,51.10921574611287
399,2023-08-07,aapl,182.1300048828125,183.1300048828125,177.35000610351562,178.146484375,97576100.0,0.0,-0.19052286326660806,199.74401441812057,182.10206102133253,44.292046980193355,-275.46567654056946,38.61511172455494,190.4004353841146,184.14065475463866,15.770000457763672,6.863423289917568
399,2023-08-07,amzn,140.99000549316406,142.5399932861328,138.9499969482422,142.22000122070312,71213100.0,0.0,2.204061968384508,139.77030983093803,124.33869285460887,64.16374290369438,262.97837820577035,30.44326863439074,131.02566731770833,126.03316713968913,15.770000457763672,6.863423289917568
399,2023-08-07,ibm,145.0,146.5,144.92999267578125,141.60531616210938,3438700.0,0.0,3.0414287549020003,143.86070815467806,126.49618881797821,68.3803264868464,131.58349208154792,55.95655563868549,133.0119394938151,129.69412549336752,15.770000457763672,6.863423289917568
399,2023-08-07,msft,328.3699951171875,331.1099853515625,327.5199890136719,328.13848876953125,17741500.0,0.0,-1.9094166026364974,356.29411846661213,319.2242866847551,50.5586524044745,-103.79588374901441,1.4342727658091934,336.53936665852865,330.80009206136066,15.770000457763672,6.863423289917568
400,2023-08-08,aapl,179.69000244140625,180.27000427246094,177.5800018310547,179.09274291992188,67823000.0,1.0,-0.9573950801553508,200.70161911732453,180.31971114390592,45.328495472814666,-258.3284070891576,38.61511172455493,190.21881815592448,184.24507548014324,15.989999771118164,1.7612444153985503
400,2023-08-08,amzn,140.6199951171875,140.83999633789062,138.4199981689453,139.94000244140625,51710500.0,1.0,2.5681602115612634,140.92250253195994,124.30250051979789,61.77699250740671,192.43874314728592,28.34537200983644,131.4460006713867,126.49583384195964,15.989999771118164,1.7612444153985503
400,2023-08-08,ibm,145.6999969482422,146.14999389648438,144.11000061035156,141.34378051757812,4654600.0,1.0,3.075105672451002,144.50525972130333,126.96274259803262,67.75457233016968,114.51834356782794,46.37172688619092,133.48240763346354,130.09791425069173,15.989999771118164,1.7612444153985503
400,2023-08-08,msft,326.9599914550781,328.75,323.0,324.1027526855469,22327600.0,1.0,-2.424381282729996,356.70759695117397,318.17264291699007,48.946157703167515,-139.89154484988825,9.059579546487694,336.4548736572266,331.0753789265951,15.989999771118164,1.7612444153985503
401,2023-08-09,aapl,180.8699951171875,180.92999267578125,177.00999450683594,177.48907470703125,60378500.0,2.0,-1.675238354470764,201.66794011084716,178.19994318993412,43.896670068616,-235.36257685137056,34.994935418090684,189.8911122639974,184.33837331136067,15.960000038146973,1.2481677766924701
401,2023-08-09,amzn,139.97000122070312,140.32000732421875,137.10000610351562,137.85000610351562,50017300.0,2.0,2.6574322302690234,141.54499960210364,124.38500375482994,59.67213332968931,142.85312994774938,23.075568653830235,131.73500111897786,126.95566724141439,15.960000038146973,1.2481677766924701
401,2023-08-09,ibm,144.94000244140625,144.94000244140625,142.3000030517578,139.61924743652344,4072900.0,2.0,2.9288771920140846,144.55044298003997,128.01120557953033,63.77370140195766,84.58963150955819,27.833900953976524,133.86310119628905,130.44163932800294,15.960000038146973,1.2481677766924701
401,2023-08-09,msft,326.4700012207031,327.1099853515625,321.04998779296875,320.3055725097656,22373300.0,2.0,-3.10312432209372,357.4239514532918,315.9682268914347,47.47246710603331,-155.94908262033027,12.192341761982416,336.0459971110026,331.3062245686849,15.960000038146973,1.2481677766924701
402,2023-08-10,aapl,179.47999572753906,180.75,177.60000610351562,177.26995849609375,54686900.0,3.0,-2.2360394967075194,202.33848299142687,176.27734647634657,43.70155138426268,-201.9829199629903,34.994935418090684,189.51659138997397,184.43631973266602,15.850000381469727,0.3345745408149748
402,2023-08-10,amzn,139.07000732421875,140.41000366210938,137.49000549316406,138.55999755859375,58928400.0,3.0,2.7537280620802846,142.1021508201861,124.25385198743108,60.149292389970725,135.12062407972857,23.305076758569,132.05233459472657,127.41166725158692,15.850000381469727,0.3345745408149748
402,2023-08-10,ibm,143.0399932861328,144.5800018310547,142.69000244140625,140.36392211914062,4735800.0,3.0,2.840337449065572,144.66551576404194,128.95962461681742,64.7001694065792,83.03641018411345,27.83390095397654,134.2873456319173,130.78938026428222,15.850000381469727,0.3345745408149748
402,2023-08-10,msft,326.0199890136719,328.260009765625,321.17999267578125,321.0013732910156,20113700.0,3.0,-3.544034341072745,357.4921260575834,313.9388340254244,47.770558919933684,-136.22979939228023,9.807627179663381,335.61790161132814,331.54056650797526,15.850000381469727,0.3345745408149748
403,2023-08-11,aapl,177.32000732421875,178.6199951171875,176.5500030517578,177.32980346679688,51988100.0,4.0,-2.6451577216323017,202.75729130174946,174.59752742383645,43.77216607184887,-186.55349804182455,37.94140997359825,189.13277689615884,184.53526357014974,14.84000015258789,0.2678235163045746
403,2023-08-11,amzn,137.39999389648438,139.3300018310547,137.0,138.41000366210938,42832100.0,4.0,2.7858266729014076,142.5722140991535,124.15678980709647,59.99415709916084,112.42580562214457,21.200437216598125,132.40266799926758,127.82850062052408,14.84000015258789,0.2678235163045746
403,2023-08-11,ibm,143.1199951171875,143.4499969482422,142.2100067138672,140.23654174804688,2526000.0,4.0,2.7284387895278712,144.4864177065039,130.2398502988672,64.40868850989236,69.64492959991391,23.109152209384856,134.63307622273763,131.13338368733724,14.84000015258789,0.2678235163045746
403,2023-08-11,msft,320.260009765625,322.4100036621094,319.2099914550781,319.0928649902344,24342600.0,4.0,-4.001334484311542,357.1951834765868,311.8272499950929,47.0135199900902,-152.791426432019,13.186587961112197,335.15269673665364,331.705409749349,14.84000015258789,0.2678235163045746
404,2023-08-14,aapl,177.97000122070312,179.69000244140625,177.30999755859375,178.9954833984375,43675600.0,0.0,-2.802672943517905,202.50847281394786,173.4231998545092,45.73204490726462,-146.6490596193657,31.450898172080148,188.6590586344401,184.65167617797852,14.819999694824219,1.7524704452726625
404,2023-08-14,amzn,138.3000030517578,140.58999633789062,137.75,140.57000732421875,47148700.0,0.0,2.9515358290930465,143.47138660072497,123.95861828208754,61.47440217584683,125.61659380585034,24.731779505499592,132.74300155639648,128.24633407592773,14.819999694824219,1.7524704452726625
404,2023-08-14,ibm,143.0500030517578,143.3699951171875,141.8000030517578,139.05091857910156,4226400.0,0.0,2.5150959540251847,144.07413737655799,131.5533238661178,61.73090922644614,57.25718276445424,19.090111204664666,134.94735895792644,131.42130025227866,14.819999694824219,1.7524704452726625
404,2023-08-14,msft,321.3900146484375,324.05999755859375,320.0799865722656,322.10479736328125,18836100.0,0.0,-4.073750709405829,356.3336713469473,310.53271659250584,48.34982053493535,-123.20536426932756,9.513260986946303,334.6059824625651,331.87174428304036,14.819999694824219,1.7524704452726625
405,2023-08-15,aapl,178.8800048828125,179.47999572753906,177.0500030517578,176.9906768798828,43622600.0,1.0,-3.0540705981162546,202.29616028040658,172.03778442174183,43.82986255737042,-138.65852502528512,32.27855747565387,188.16864878336588,184.69549662272135,16.459999084472656,1.0267707701219209
405,2023-08-15,amzn,140.0500030517578,141.27999877929688,137.22999572753906,137.6699981689453,42781500.0,1.0,2.8163894424510545,143.85996181860625,124.0540426979953,58.46964885341264,99.50060596463716,26.655876675717444,132.99133478800456,128.57166735331217,16.459999084472656,1.0267707701219209
405,2023-08-15,ibm,141.5,142.30999755859375,141.1999969482422,139.01171875,3656600.0,1.0,2.3161578947824637,143.63196982779547,132.78427010140373,61.6432542390079,45.32294440702323,13.303718708296506,135.2648557027181,131.70145950317382,16.459999084472656,1.0267707701219209
405,2023-08-15,msft,323.0,325.0899963378906,320.8999938964844,319.9377746582031,16966300.0,1.0,-4.25693046668647,352.24366489640903,310.88219875105193,47.45898199720142,-113.28993360363447,7.191889664107441,334.0715270996094,331.92707875569664,16.459999084472656,1.0267707701219209
406,2023-08-16,aapl,177.1300048828125,178.5399932861328,176.5,176.1129608154297,46964900.0,2.0,-3.286247585087068,201.75801878879804,170.75396393825275,43.019459054398865,-131.7211235669094,34.07843100869694,187.6865005493164,184.72286224365234,16.780000686645508,1.3406488413947195
406,2023-08-16,amzn,137.19000244140625,137.27000427246094,135.00999450683594,135.07000732421875,41675900.0,2.0,2.4710032380388327,143.83765887155656,124.04734631643171,55.934016844748655,44.451946580738095,16.42034262776841,133.1476682027181,128.88533414204915,16.780000686645508,1.3406488413947195
406,2023-08-16,ibm,141.6999969482422,142.08999633789062,140.55999755859375,137.80650329589844,3285300.0,2.0,2.037757237843124,142.86964679986684,134.20322612493786,58.979589986675556,31.4530047295406,7.356056102627129,135.5237729390462,131.94361089070637,16.780000686645508,1.3406488413947195
406,2023-08-16,msft,320.79998779296875,324.4200134277344,319.79998779296875,319.1607971191406,20698900.0,2.0,-4.413916456655613,348.625844438583,311.1201608104405,47.136850677062554,-110.13859602698811,9.384702207185414,333.50587056477866,331.9724456787109,16.780000686645508,1.3406488413947195
407,2023-08-17,aapl,177.13999938964844,177.50999450683594,173.47999572753906,173.54962158203125,66062900.0,3.0,-3.635185418738871,201.52308764452093,169.10682415967827,40.74349809328508,-138.88400823502013,42.974374261748125,187.10297088623048,184.72344284057618,17.889999389648438,0.8902114552319258
407,2023-08-17,amzn,135.4600067138672,136.08999633789062,133.52999877929688,133.97999572753906,48354100.0,3.0,2.085289437832131,143.8597410405022,124.42726304885329,54.90144081647579,19.438746818648447,10.080665328412671,133.33500137329102,129.2015007019043,17.889999389648438,0.8902114552319258
407,2023-08-17,ibm,141.00999450683594,142.66000366210938,140.60000610351562,137.8260955810547,3742100.0,3.0,1.7979776776570304,142.53239677138217,134.91814338975067,59.00937666704889,31.58477820184654,11.765706361728808,135.85050684611002,132.18221384684244,17.889999389648438,0.8902114552319258
407,2023-08-17,msft,320.5400085449219,321.8699951171875,316.2099914550781,315.6544494628906,21257200.0,3.0,-4.766318780843335,346.8112241473338,310.02038596008805,45.689089894340896,-123.6133052635986,16.285200087390866,332.71995747884114,331.9123219807943,17.889999389648438,0.8902114552319258
408,2023-08-18,aapl,172.3000030517578,175.10000610351562,171.9600067138672,174.03834533691406,61114200.0,4.0,-3.828156636523971,201.16466961743922,167.75057543871313,41.35543724053929,-133.94533965775793,46.83441305062928,186.57325083414713,184.77599563598633,17.299999237060547,0.33489985176575776
408,2023-08-18,amzn,131.6199951171875,134.07000732421875,131.14999389648438,133.22000122070312,48469400.0,4.0,1.6987016913946036,143.8366195625115,124.77238464891428,54.1800214547104,-13.924004166764435,0.6581211754708658,133.44966812133788,129.5053340911865,17.299999237060547,0.33489985176575776
408,2023-08-18,ibm,140.0,141.8300018310547,139.75999450683594,138.5609893798828,3914700.0,4.0,1.6482504315185054,142.20050053065202,135.64694972569563,60.13269219906004,22.530889940521753,3.9698626713014247,136.2043202718099,132.42208646138508,17.299999237060547,0.33489985176575776
408,2023-08-18,msft,314.489990234375,318.3800048828125,311.54998779296875,315.2559814453125,24744800.0,4.0,-5.019887067226421,345.2651005137309,308.920415843691,45.52471132457813,-132.19464205468424,24.285627354678464,332.0549550374349,331.9436350504557,17.299999237060547,0.33489985176575776
409,2023-08-21,aapl,175.07000732421875,176.1300048828125,173.74000549316406,175.3848419189453,46311900.0,0.0,-3.82830636315623,200.4082636961798,166.84628494883975,43.03218169151312,-108.53383535775839,39.97130889018643,186.15714213053386,184.84634195963542,17.1299991607666,0.835259341787122
409,2023-08-21,amzn,133.74000549316406,135.19000244140625,132.7100067138672,134.67999267578125,41442500.0,0.0,1.4929276848598079,143.77173231760412,125.42527085622402,55.34609675539622,7.919327717270957,4.759055427430362,133.70133463541666,129.80416730244954,17.1299991607666,0.835259341787122
409,2023-08-21,ibm,141.4199981689453,142.38999938964844,141.11000061035156,139.41346740722656,2937800.0,0.0,1.5801632245426163,141.89925256755342,136.3722333333255,61.401991403279055,36.331631706448185,8.517213764089917,136.56007181803386,132.71652971903484,17.1299991607666,0.835259341787122
409,2023-08-21,msft,317.92999267578125,322.7699890136719,317.0400085449219,320.63507080078125,24040000.0,0.0,-4.73224384367461,342.70901023771444,309.23512123201215,48.130751989876416,-90.23691084292868,13.374566784551472,331.7478495279948,332.0879592895508,17.1299991607666,0.835259341787122
410,2023-08-22,aapl,177.05999755859375,177.67999267578125,176.25,176.771240234375,42084200.0,1.0,-3.67420037039048,199.27993755832503,166.365895266382,44.715809549121104,-84.34381597526605,30.18311294627057,185.80484364827473,184.9207036336263,16.969999313354492,0.988431925201267
410,2023-08-22,amzn,135.0800018310547,135.64999389648438,133.72999572753906,134.25,32935100.0,1.0,1.280393902927102,143.66370764355332,126.04529504199354,54.92026471276688,11.426994930248949,6.454450430130847,133.8836680094401,130.12500063578287,16.969999313354492,0.988431925201267
410,2023-08-22,ibm,142.66000366210938,143.22999572753906,141.3000030517578,138.63938903808594,3557500.0,1.0,1.4470611471851385,141.60742427140192,136.93416050643012,59.61896997797386,34.89312867480576,14.9731879863552,136.84029388427734,132.9806350708008,16.969999313354492,0.988431925201267
410,2023-08-22,msft,325.5,326.0799865722656,321.4599914550781,321.21282958984375,16102000.0,1.0,-4.406864618759471,337.4849422524967,311.69208411469083,48.40500429561619,-67.99381747241658,5.88254795068143,331.4387969970703,332.0419474283854,16.969999313354492,0.988431925201267
411,2023-08-23,aapl,178.52000427246094,181.5500030517578,178.3300018310547,180.65118408203125,52722800.0,2.0,-3.2020796375514067,197.8198209329413,166.51763634244935,49.073173208440934,-51.822313402612465,9.707079420691581,185.52576497395833,185.01922454833985,15.979999542236328,1.906983153913949
411,2023-08-23,amzn,134.5,135.9499969482422,133.22000122070312,135.52000427246094,42801000.0,2.0,1.2005983302367724,143.44859313119898,126.99741059194555,55.95566615649946,16.02698026716982,4.254953631093779,134.04100138346354,130.38183403015137,15.979999542236328,1.906983153913949
411,2023-08-23,ibm,141.72000122070312,143.47999572753906,141.5800018310547,140.5207061767578,2559100.0,2.0,1.4763647483839009,141.51132028125275,137.41680929638395,62.36653895070803,49.6531481171997,16.84026323784108,137.23489125569662,133.24170659383137,15.979999542236328,1.906983153913949
411,2023-08-23,msft,323.82000732421875,329.20001220703125,323.4599914550781,325.73529052734375,21166400.0,2.0,-3.7409510815039653,335.8901152558024,312.2851655059164,50.523328045027796,-43.616372691928824,0.7275250243739249,331.12376708984374,331.9558369954427,15.979999542236328,1.906983153913949
412,2023-08-24,aapl,180.6699981689453,181.10000610351562,176.00999450683594,175.92344665527344,54945800.0,3.0,-3.1728349876034656,196.44133161423372,166.24247423293423,44.638295763940036,-68.56150418169644,17.974689486424996,185.06352996826172,185.00790557861328,17.200000762939453,3.0604945505941696
412,2023-08-24,amzn,136.39999389648438,136.77999877929688,131.8300018310547,131.83999633789062,43646300.0,3.0,0.8308365126335104,143.12893257599094,127.67607078094264,52.35135585599756,-13.511648239343769,1.6645131981065149,133.95900115966796,130.55150057474773,17.200000762939453,3.0604945505941696
412,2023-08-24,ibm,143.50999450683594,144.47000122070312,143.22000122070312,140.6578826904297,2900200.0,3.0,1.4934415965859955,141.63243883316687,137.51190015609092,62.55869902046771,70.20071347916038,23.912853741750908,137.59918721516928,133.49553871154785,17.200000762939453,3.0604945505941696
412,2023-08-24,msft,332.8500061035156,332.9800109863281,319.9599914550781,318.73248291015625,23281400.0,3.0,-3.7352205578856683,335.4071015594104,311.76694018863645,47.405621550013905,-55.109744105929856,8.15331322715714,330.39439798990884,331.7808461507162,17.200000762939453,3.0604945505941696
413,2023-08-25,aapl,177.3800048828125,179.14999389648438,175.82000732421875,178.14767456054688,51449600.0,4.0,-2.93633356300586,194.18986205077687,166.80274048828562,46.97069355801814,-64.03491477304273,18.626926807016055,184.6704554239909,185.03448715209962,15.680000305175781,1.0534780975669418
413,2023-08-25,amzn,132.47000122070312,133.8699951171875,130.5800018310547,133.25999450683594,44147500.0,4.0,0.6449450677304753,143.10397661191402,127.80602552431642,53.5457987357189,-30.765721740401595,6.754013440823191,133.9116678873698,130.76283378601073,15.680000305175781,1.0534780975669418
413,2023-08-25,ibm,144.17999267578125,145.47000122070312,143.5,142.42161560058594,3660100.0,4.0,1.6304982585620849,142.14297530743886,137.3474482765455,64.93980963408244,96.81839374078315,30.31237063969351,138.0390655517578,133.79313570658366,15.680000305175781,1.0534780975669418
